has_variant,product_url,name,sku,mpn,availability,price,description,image_array,brand,image,barcode,barcode_type,color,size,isPriceExcVAT,available_option
True,https://www.fatbraintoys.com/toy_companies/national_sporting_goods/ybike_pewi_elite.cfm?ah=AS025-1,YBike PEWI ELITE,AS025-1,YPIW4,True,64.99,"Pewi is your friend for early walking, early riding!","['https://www.fatbraintoys.com/images/products/large/as025.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_2.jpg']",National Sporting Goods,https://www.fatbraintoys.com/images/products/large/as025.jpg,810118026645,UPC,,,False, Blue
True,https://www.fatbraintoys.com/toy_companies/national_sporting_goods/ybike_pewi_elite.cfm?ah=AS025-3,YBike PEWI ELITE,AS025-3,YPIW6,True,64.99,"Pewi is your friend for early walking, early riding!","['https://www.fatbraintoys.com/images/products/large/as025.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_2.jpg']",National Sporting Goods,https://www.fatbraintoys.com/images/products/large/as025.jpg,810118026645,UPC,,,False, Green
True,https://www.fatbraintoys.com/toy_companies/national_sporting_goods/ybike_pewi_elite.cfm?ah=AS025-2,YBike PEWI ELITE,AS025-2,YPIW5,True,64.99,"Pewi is your friend for early walking, early riding!","['https://www.fatbraintoys.com/images/products/large/as025.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/as025/as025_2.jpg']",National Sporting Goods,https://www.fatbraintoys.com/images/products/large/as025.jpg,810118026645,UPC,,,False, Purple
False,https://www.fatbraintoys.com/toy_companies/d_l_company/dueling_stomp_rocket.cfm?ah=DLC009-1,Dueling Stomp Rocket,DLC009-1,20888,True,23.95,Get the whole family stomping and launching all at once!,"['https://www.fatbraintoys.com/images/products/large/dlc009.jpg', 'https://www.fatbraintoys.com/images/products/detail/dlc009/dlc009_0.jpg']",D&L Company,https://www.fatbraintoys.com/images/products/large/dlc009.jpg,795516208889,UPC,,,False,Dueling Stomp Rocket
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/swing_a_ring_small.cfm?ah=FB200-1,Swing-A-Ring - Small,FB200-1,45401,True,39.95,Climb aboard and get ready to soar!,"['https://www.fatbraintoys.com/images/products/large/fb200.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb200/a.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb200/b.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb200/fb200_4.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb200/fb200_5.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb200.jpg,811802022387,UPC,,,False,Swing-A-Ring - Small
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/squeak_a_roo_hop_n_bounce.cfm?ah=FB480-1,Squeak-A-Roo Hop 'n Bounce,FB480-1,30011,True,15.95,Undeniably the most adorable active-play experience for little ones!,"['https://www.fatbraintoys.com/images/products/large/fb480.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb480/fb480_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb480/fb480_1.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb480.jpg,811802026859,UPC,,,False,Squeak-A-Roo Hop 'n Bounce
False,https://www.fatbraintoys.com/toy_companies/bolder_play/slackers_ninjaline_30_ft_intro_kit_with_7_hanging_obstacles.cfm?ah=BFC043-1,Slackers NinjaLine 30 Ft Intro Kit with 7 Hanging Obstacles,BFC043-1,SLA.788M,True,114.95,"Train like a Ninja with the patented Slackers Ninjaline™ 30-foot Intro Kit, with seven hanging obstacles.","['https://www.fatbraintoys.com/images/products/large/bfc043.jpg', 'https://www.fatbraintoys.com/images/products/detail/bfc043/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/bfc043/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/bfc043/bfc043_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/bfc043/bfc043_2.jpg']",Bolder Play,https://www.fatbraintoys.com/images/products/large/bfc043.jpg,859215007928,UPC,,,False,Slackers NinjaLine 30 Ft Intro Kit with 7 Hanging Obstacles
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/zing_ball.cfm?ah=FB481-1,Zing Ball,FB481-1,33012,True,9.95,Hot potato meets tug of war!,"['https://www.fatbraintoys.com/images/products/large/fb481.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb481/fb481_0.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb481.jpg,811802026866,UPC,,,False,Zing Ball
False,https://www.fatbraintoys.com/toy_companies/geospace_international/pop_n_catch_double_set.cfm?ah=GEO015-1,Pop N Catch Double Set,GEO015-1,12512,True,11.95,Happy days are here again.,"['https://www.fatbraintoys.com/images/products/large/geo015.jpg', 'https://www.fatbraintoys.com/images/products/detail/geo015/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/geo015/2.jpg']",Geospace International,https://www.fatbraintoys.com/images/products/large/geo015.jpg,728369125126,UPC,,,False,Pop N Catch Double Set
False,https://www.fatbraintoys.com/toy_companies/toysmith/chasing_fireflies.cfm?ah=TS300-1,Chasing Fireflies,TS300-1,5642,True,33.95,A playful reimagining of timeless summer fun!,"['https://www.fatbraintoys.com/images/products/large/ts300.jpg', 'https://www.fatbraintoys.com/images/products/detail/ts300/ts300_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/ts300/ts300_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/ts300/ts300_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/ts300/ts300_3.jpg']",Toysmith,https://www.fatbraintoys.com/images/products/large/ts300.jpg,085761261556,UPC,,,False,Chasing Fireflies
False,https://www.fatbraintoys.com/toy_companies/d_l_company/ultra_stomp_rocket.cfm?ah=ND068-1,Ultra Stomp Rocket®,ND068-1,20008,True,18.95,"The Ultra Stomp Rocket should be a staple in your gift closet… Take it from us, every family should have a Stomp Rocket. No batteries, no fuel - just foot power. Open a Stomp Rocket and the fun just escalates.","['https://www.fatbraintoys.com/images/products/large/nd068.jpg', 'https://www.fatbraintoys.com/images/products/detail/nd068/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/nd068/4.jpg', 'https://www.fatbraintoys.com/images/products/detail/nd068/6.jpg', 'https://www.fatbraintoys.com/images/products/detail/nd068/nd068_0.jpg']",D&L Company,https://www.fatbraintoys.com/images/products/large/nd068.jpg,795516200081,UPC,,,False,Ultra Stomp Rocket®
False,https://www.fatbraintoys.com/toy_companies/mary_meyer/simply_silicone_bamboo_safari_puzzle.cfm?ah=MAR218-1,Simply Silicone Bamboo Safari Puzzle,MAR218-1,26311,True,17.99,A beautiful first puzzle!,"['https://www.fatbraintoys.com/images/products/large/mar218.jpg', 'https://www.fatbraintoys.com/images/products/detail/mar218/mar218_0.jpg']",Mary Meyer,https://www.fatbraintoys.com/images/products/large/mar218.jpg,719771263117,UPC,,,False,Simply Silicone Bamboo Safari Puzzle
False,https://www.fatbraintoys.com/toy_companies/juratoys_us/bobbing_for_fish_game.cfm?ah=JAN116-1,Bobbing For Fish Game,JAN116-1,J07733,True,39.99,"In this game, it's the","['https://www.fatbraintoys.com/images/products/large/jan116.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan116/jan116_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan116/jan116_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan116/jan116_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan116/jan116_3.jpg']",Juratoys US,https://www.fatbraintoys.com/images/products/large/jan116.jpg,3700217377335,EAN,,,False,Bobbing For Fish Game
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/classic_craft_loom.cfm?ah=MD2545-1,Classic Craft Loom,MD2545-1,9381,True,46.95,A giant loom inspires creativity.,"['https://www.fatbraintoys.com/images/products/large/md2545.jpg', 'https://www.fatbraintoys.com/images/products/detail/md2545/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/md2545/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/md2545/3.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md2545.jpg,000772093811,UPC,,,False,Classic Craft Loom
False,https://www.fatbraintoys.com/toy_companies/haba/motor_skills_board_on_the_farm.cfm?ah=HB527-1,Motor Skills Board On The Farm,HB527-1,301696,True,22.49,Double-sided slide-and-match fun on the farm!,"['https://www.fatbraintoys.com/images/products/large/hb527.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb527/hb527_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb527/hb527_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb527/hb527_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb527/hb527_3.jpg']",HABA,https://www.fatbraintoys.com/images/products/large/hb527.jpg,4010168216737,EAN,,,False,Motor Skills Board On The Farm
False,https://www.fatbraintoys.com/toy_companies/channel_craft/guillows_jetfire_glider_twin_pack.cfm?ah=CH139-1,Guillow's Jetfire Glider Twin Pack,CH139-1,GJTP,True,8.95,Two classic balsa wood gliders in one pack!,['https://www.fatbraintoys.com/images/products/large/ch139.jpg'],Channel Craft,https://www.fatbraintoys.com/images/products/large/ch139.jpg,072365000322,UPC,,,False,Guillow's Jetfire Glider Twin Pack
False,https://www.fatbraintoys.com/toy_companies/haba/color_crystals_15_piece_stacking_game.cfm?ah=HB559-1,Color Crystals 15 Piece Stacking Game,HB559-1,304736,True,19.99,A vibrant adventure in spatial reasoning!,"['https://www.fatbraintoys.com/images/products/large/hb559.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb559/hb559_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb559/hb559_1.jpg']",HABA,https://www.fatbraintoys.com/images/products/large/hb559.jpg,4010168243429,EAN,,,False,Color Crystals 15 Piece Stacking Game
False,https://www.fatbraintoys.com/toy_companies/djeco_us/woodypets_wooden_puzzle.cfm?ah=DJE268-1,Woodypets Wooden Puzzle,DJE268-1,DJ01051,True,17.95,Classic play with a beautiful design!,"['https://www.fatbraintoys.com/images/products/large/dje268.jpg', 'https://www.fatbraintoys.com/images/products/detail/dje268/dje268_0.jpg']",Djeco-US,https://www.fatbraintoys.com/images/products/large/dje268.jpg,3070900010512,EAN,,,False,Woodypets Wooden Puzzle
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/doorbell_house.cfm?ah=MD374-1,Doorbell House,MD374-1,2505,True,34.99,Ding dong! Who's there?,"['https://www.fatbraintoys.com/images/products/large/md374.jpg', 'https://www.fatbraintoys.com/images/products/detail/md374/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/md374/2.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md374.jpg,000772025058,UPC,,,False,Doorbell House
False,https://www.fatbraintoys.com/toy_companies/project_genius/true_genius_hypatian_enigma.cfm?ah=RET078-1,True Genius Hypatian Enigma,RET078-1,TG437,True,14.95,Do you have the skills to rival one of ancient Rome's greatest mathematicians?,"['https://www.fatbraintoys.com/images/products/large/ret078.jpg', 'https://www.fatbraintoys.com/images/products/detail/ret078/ret078_0.jpg']",Project Genius,https://www.fatbraintoys.com/images/products/large/ret078.jpg,850044215218,UPC,,,False,True Genius Hypatian Enigma
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/see_spell.cfm?ah=MD461-1,See & Spell,MD461-1,2940,True,29.95,,"['https://www.fatbraintoys.com/images/products/large/md461.jpg', 'https://www.fatbraintoys.com/images/products/detail/md461/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/md461/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/md461/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/md461/4.jpg', 'https://www.fatbraintoys.com/images/products/detail/md461/5.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md461.jpg,000772029407,UPC,,,False,See & Spell
False,https://www.fatbraintoys.com/toy_companies/haba/clutching_puzzle_baby_farm_animals.cfm?ah=HB525-1,Clutching Puzzle Baby Farm Animals,HB525-1,301939,True,7.49,Shape-matching fun on the farm!,"['https://www.fatbraintoys.com/images/products/large/hb525.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb525/hb525_0.jpg']",HABA,https://www.fatbraintoys.com/images/products/large/hb525.jpg,4010168218892,EAN,,,False,Clutching Puzzle Baby Farm Animals
False,https://www.fatbraintoys.com/toy_companies/haba/town_maze_magnetic_game.cfm?ah=HB406-1,Town Maze Magnetic Game,HB406-1,301056,True,19.99,The colorful spheres are trying to find their way home - But they need your help navigating the city!,"['https://www.fatbraintoys.com/images/products/large/hb406.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb406/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb406/2.jpg']",HABA,https://www.fatbraintoys.com/images/products/large/hb406.jpg,4010168202785,EAN,,,False,Town Maze Magnetic Game
False,https://www.fatbraintoys.com/toy_companies/haba/wooden_puzzle_on_the_farm.cfm?ah=HB526-1,Wooden Puzzle On The Farm,HB526-1,301647,True,14.99,Small-to-big color-matching fun on the farm!,"['https://www.fatbraintoys.com/images/products/large/hb526.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb526/hb526_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/hb526/hb526_1.jpg']",HABA,https://www.fatbraintoys.com/images/products/large/hb526.jpg,4010168216263,EAN,,,False,Wooden Puzzle On The Farm
False,https://www.fatbraintoys.com/toy_companies/smart_games_usa/gnome_sweet_gnome.cfm?ah=RG138-1,Gnome Sweet Gnome,RG138-1,SG 038US,True,26.99,Three cheeky gnomes have made their home in your garden and it's up to your little one to find out what they're up to!,"['https://www.fatbraintoys.com/images/products/large/rg138.jpg', 'https://www.fatbraintoys.com/images/products/detail/rg138/rg138_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/rg138/rg138_1.jpg']",Smart Games USA,https://www.fatbraintoys.com/images/products/large/rg138.jpg,847563002832,UPC,,,False,Gnome Sweet Gnome
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/emerys_world_pretend_play_high_chair.cfm?ah=FB518-1,Emery's World - Pretend & Play High Chair,FB518-1,L31013,True,29.95,Welcome to Emery's World!,"['https://www.fatbraintoys.com/images/products/large/fb518.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb518/fb518_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb518/fb518_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb518/fb518_2.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb518.jpg,810074270809,UPC,,,False,Emery's World - Pretend & Play High Chair
False,https://www.fatbraintoys.com/toy_companies/chronicle_books/wooden_stacking_toy_modern_bunny.cfm?ah=PTC018-1,Wooden Stacking Toy - Modern Bunny,PTC018-1,758524448623,True,22.95,This bunny stacks up to be both art and friend!,"['https://www.fatbraintoys.com/images/products/large/ptc018.jpg', 'https://www.fatbraintoys.com/images/products/detail/ptc018/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/ptc018/2.jpg']",Chronicle Books,https://www.fatbraintoys.com/images/products/large/ptc018.jpg,0758524448623,EAN,,,False,Wooden Stacking Toy - Modern Bunny
False,https://www.fatbraintoys.com/toy_companies/project_genius/true_genius_egyptian_triglyph.cfm?ah=RET075-1,True Genius Egyptian Triglyph,RET075-1,TG451,True,17.95,Can you crack this ancient Egyptian mystery?,"['https://www.fatbraintoys.com/images/products/large/ret075.jpg', 'https://www.fatbraintoys.com/images/products/detail/ret075/ret075_0.jpg']",Project Genius,https://www.fatbraintoys.com/images/products/large/ret075.jpg,850044215379,UPC,,,False,True Genius Egyptian Triglyph
False,https://www.fatbraintoys.com/toy_companies/schylling/lincoln_logs_mini_home_mini_classics.cfm?ah=SH356-1,Lincoln Logs Mini Home - Mini Classics,SH356-1,779,True,12.95,"The classic building toy, in a smaller size for new builders or a nostalgic gift.","['https://www.fatbraintoys.com/images/products/large/sh356.jpg', 'https://www.fatbraintoys.com/images/products/detail/sh356/sh356_0.jpg']",Schylling,https://www.fatbraintoys.com/images/products/large/sh356.jpg,744476007797,UPC,,,False,Lincoln Logs Mini Home - Mini Classics
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/abby_emma_magnetic_dress_up.cfm?ah=MD887-1,Abby & Emma Magnetic Dress-Up,MD887-1,50553,True,26.95,Abby and Emma are throwing the ultimate dress-up party - And you're invited!,"['https://www.fatbraintoys.com/images/products/large/md887.jpg', 'https://www.fatbraintoys.com/images/products/detail/md887/4940-MagDressUp-AbbyandEmma-Pkg.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md887.jpg,000772049405,UPC,,,False,Abby & Emma Magnetic Dress-Up
False,https://www.fatbraintoys.com/toy_companies/juratoys_us/egg_and_spoon_race.cfm?ah=JAN115-1,Egg-And-Spoon Race,JAN115-1,J07729,True,15.99,The classic fun of egg racing - without the mess!,"['https://www.fatbraintoys.com/images/products/large/jan115.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan115/jan115_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan115/jan115_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/jan115/jan115_2.jpg']",Juratoys US,https://www.fatbraintoys.com/images/products/large/jan115.jpg,3700217377298,EAN,,,False,Egg-And-Spoon Race
False,https://www.fatbraintoys.com/toy_companies/cupcakes_cartwheels/north_pole_keepsake_craft_play_kit.cfm?ah=CUP185-1,North Pole Keepsake Craft & Play Kit,CUP185-1,44397,True,12.32,Paint to life your very own North Pole adventure!,"['https://www.fatbraintoys.com/images/products/large/cup185.jpg', 'https://www.fatbraintoys.com/images/products/detail/cup185/cup185_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/cup185/cup185_1.jpg']",Cupcakes & Cartwheels,https://www.fatbraintoys.com/images/products/large/cup185.jpg,019218280302,UPC,,,False,North Pole Keepsake Craft & Play Kit
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/lets_count_to_10_puzzle.cfm?ah=FB513-1,Let's Count To 10 Puzzle,FB513-1,TL955,True,9.95,"Match, count, read, and write!",['https://www.fatbraintoys.com/images/products/large/fb513.jpg'],Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb513.jpg,810074270113,UPC,,,False,Let's Count To 10 Puzzle
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/lets_have_a_tea_party.cfm?ah=FB422-1,Let's Have a Tea Party,FB422-1,TL057,True,24.95,Such a charming playtime tea set!,"['https://www.fatbraintoys.com/images/products/large/fb422.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb422/fb422_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb422/fb422_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb422/fb422_3.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb422/fb422_4.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb422.jpg,811802025456,UPC,,,False,Let's Have a Tea Party
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/alpha_abacus.cfm?ah=FB260-1,Alpha-Abacus,FB260-1,TKC457,True,21.95,Flip into early learning perfection!,"['https://www.fatbraintoys.com/images/products/large/fb260.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb260/a.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb260.jpg,811802023506,UPC,,,False,Alpha-Abacus
False,https://www.fatbraintoys.com/toy_companies/haba/number_maze_magnetic_game.cfm?ah=HB424-1,Number Maze Magnetic Game,HB424-1,301473,True,22.99,"Are you a friend of the animals? Can you help them get the number and color of marbles that they need in this fun, enclosed barnyard maze?",['https://www.fatbraintoys.com/images/products/large/hb424.jpg'],HABA,https://www.fatbraintoys.com/images/products/large/hb424.jpg,4010168208077,EAN,,,False,Number Maze Magnetic Game
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/montessori_woodwerks_reflection_blocks_27pc_set.cfm?ah=FB560-1,Montessori Woodwerks Reflection Blocks - 27pc set,FB560-1,XTG048B,True,59.95,"Build with blocks, experiment with light!","['https://www.fatbraintoys.com/images/products/large/fb560.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb560/fb560_0.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb560.jpg,810074271325,UPC,,,False,Montessori Woodwerks Reflection Blocks - 27pc set
False,https://www.fatbraintoys.com/toy_companies/creativity_for_kids/build_grow_treehouse.cfm?ah=CFK199-1,Build & Grow Treehouse,CFK199-1,6339000,True,17.5,"Paint, build, and GROW your own mini treehouse!","['https://www.fatbraintoys.com/images/products/large/cfk199.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk199/cfk199_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk199/cfk199_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk199/cfk199_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk199/cfk199_3.jpg']",Creativity for Kids,https://www.fatbraintoys.com/images/products/large/cfk199.jpg,092633317341,UPC,,,False,Build & Grow Treehouse
False,https://www.fatbraintoys.com/toy_companies/knex/lincoln_logs_classic_farmhouse_268_pc.cfm?ah=KX253-1,Lincoln Logs Classic Farmhouse - 268 pc,KX253-1,KNX00843,True,129.95,"Build your home sweet home on the range, one log at a time!","['https://www.fatbraintoys.com/images/products/large/kx253.jpg', 'https://www.fatbraintoys.com/images/products/detail/kx253/kx253_0.jpg']",K'NEX,https://www.fatbraintoys.com/images/products/large/kx253.jpg,744476008435,UPC,,,False,Lincoln Logs Classic Farmhouse - 268 pc
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/emerys_world_pretend_play_double_doll_bed.cfm?ah=FB530-1,Emery's World - Pretend & Play Double Doll Bed,FB530-1,FB530,True,39.95,Welcome to Emery's World!,"['https://www.fatbraintoys.com/images/products/large/fb530.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb530/fb530_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb530/fb530_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb530/fb530_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb530/fb530_3.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb530/fb530_4.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb530.jpg,810074270830,UPC,,,False,Emery's World - Pretend & Play Double Doll Bed
False,https://www.fatbraintoys.com/toy_companies/university_games/circa_shut_the_box.cfm?ah=UG151-1,Circa Shut-the-Box,UG151-1,53501RC,True,24.95,"Roll, add, and flip to lower your score and shut the box!",['https://www.fatbraintoys.com/images/products/large/ug151.jpg'],University Games,https://www.fatbraintoys.com/images/products/large/ug151.jpg,802221535015,UPC,,,False,Circa Shut-the-Box
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/emerys_world_pretend_play_doll_cradle.cfm?ah=FB519-1,Emery's World - Pretend & Play Doll Cradle,FB519-1,L31014,True,29.95,Welcome to Emery's World!,"['https://www.fatbraintoys.com/images/products/large/fb519.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb519/fb519_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb519/fb519_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb519/fb519_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb519/fb519_3.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb519/fb519_4.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb519.jpg,810074270816,UPC,,,False,Emery's World - Pretend & Play Doll Cradle
False,https://www.fatbraintoys.com/toy_companies/fat_brain_toys/forest_friends_activity_walker.cfm?ah=FB550-1,Forest Friends Activity Walker,FB550-1,L10303,True,37.46,Learning to walk becomes an adventure!,"['https://www.fatbraintoys.com/images/products/large/fb550.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb550/fb550_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb550/fb550_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/fb550/fb550_4.jpg']",Fat Brain Toys,https://www.fatbraintoys.com/images/products/large/fb550.jpg,810074270649,UPC,,,False,Forest Friends Activity Walker
False,https://www.fatbraintoys.com/toy_companies/knex/lincoln_logs_100th_anniversary_tin_111_pc.cfm?ah=KX229-1,Lincoln Logs 100th Anniversary Tin - 111 pc,KX229-1,KX00854,True,54.38,"Happy birthday, Lincoln Logs!","['https://www.fatbraintoys.com/images/products/large/kx229.jpg', 'https://www.fatbraintoys.com/images/products/detail/kx229/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/kx229/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/kx229/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/kx229/a.jpg']",K'NEX,https://www.fatbraintoys.com/images/products/large/kx229.jpg,744476008541,UPC,,,False,Lincoln Logs 100th Anniversary Tin - 111 pc
False,https://www.fatbraintoys.com/toy_companies/melissa_doug/usa_map_sound_puzzle.cfm?ah=MD646-1,USA Map Sound Puzzle,MD646-1,715,True,35.95,Discover the U.S.A. from California to Maine with the brilliant fun of a colorful puzzle!,"['https://www.fatbraintoys.com/images/products/large/md646.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/1.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/2.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/3.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/4.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/5.jpg', 'https://www.fatbraintoys.com/images/products/detail/md646/6.jpg']",Melissa & Doug,https://www.fatbraintoys.com/images/products/large/md646.jpg,000772007153,UPC,,,False,USA Map Sound Puzzle
False,https://www.fatbraintoys.com/toy_companies/playmonster/craft_tastic_make_a_butterfly_house.cfm?ah=PAT216-1,Craft-Tastic Make A Butterfly House,PAT216-1,CT2213,True,19.95,Build a beautiful home for your neighborhood butterflies!,['https://www.fatbraintoys.com/images/products/large/pat216.jpg'],PlayMonster,https://www.fatbraintoys.com/images/products/large/pat216.jpg,811069033072,UPC,,,False,Craft-Tastic Make A Butterfly House
False,https://www.fatbraintoys.com/toy_companies/areaware/milo_micro_multi_color.cfm?ah=ARE016-1,Milo Micro - Multi Color,ARE016-1,DWM4M,True,11.95,"A cube, a dog, your new best friend.",['https://www.fatbraintoys.com/images/products/large/are016.jpg'],Areaware,https://www.fatbraintoys.com/images/products/large/are016.jpg,708389999167,UPC,,,False,Milo Micro - Multi Color
False,https://www.fatbraintoys.com/toy_companies/creativity_for_kids/build_paint_bird_feeder.cfm?ah=CFK195-1,Build & Paint Bird Feeder,CFK195-1,6337000,True,19.95,Build and paint a wooden birdfeeder that attaches directly to your window!,"['https://www.fatbraintoys.com/images/products/large/cfk195.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk195/cfk195_0.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk195/cfk195_1.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk195/cfk195_2.jpg', 'https://www.fatbraintoys.com/images/products/detail/cfk195/cfk195_3.jpg']",Creativity for Kids,https://www.fatbraintoys.com/images/products/large/cfk195.jpg,092633317303,UPC,,,False,Build & Paint Bird Feeder
